Suggest_Method,n,Iteration,Repeat,I,H,C,P,Highest_Observed_Fluorescence
Random,10,9,6,I4,H3,C2,P4,729
Random,10,9,6,I2,H2,C3,P4,1549
Random,10,9,6,I1,H2,C3,P3,4151
Random,10,10,6,I3,H1,C4,P2,5106
Random,10,10,6,I4,H1,C5,P4,1214
Random,10,10,6,I4,H3,C3,P2,1122
Random,10,10,6,I5,H3,C1,P4,25234
Random,10,10,6,I5,H3,C5,P4,498
Random,10,10,6,I1,H4,C5,P4,14307
Random,10,10,6,I5,H5,C4,P3,965
Random,10,10,6,I3,H2,C4,P1,1131
Random,10,10,6,I2,H5,C4,P3,2953
Random,10,10,6,I3,H4,C1,P2,5963
Random,10,1,7,I2,H5,C5,P3,156
Random,10,1,7,I4,H5,C5,P4,127
Random,10,1,7,I1,H5,C5,P2,1337
Random,10,1,7,I5,H4,C3,P2,775
Random,10,1,7,I3,H3,C3,P4,155
Random,10,1,7,I2,H3,C5,P2,5824
Random,10,1,7,I4,H4,C3,P4,61707
Random,10,1,7,I2,H5,C4,P4,739
Random,10,1,7,I5,H4,C5,P1,9112
Random,10,1,7,I3,H1,C2,P4,2821
Random,10,2,7,I1,H2,C2,P3,119
Random,10,2,7,I3,H5,C2,P2,51
Random,10,2,7,I5,H3,C4,P1,912
Random,10,2,7,I5,H2,C2,P2,257
Random,10,2,7,I1,H5,C2,P1,3260
Random,10,2,7,I4,H3,C3,P4,714
Random,10,2,7,I2,H2,C5,P3,234
Random,10,2,7,I2,H5,C3,P3,113506
Random,10,2,7,I5,H5,C3,P1,140
Random,10,2,7,I5,H2,C1,P4,42713
Random,10,3,7,I2,H5,C4,P1,44
Random,10,3,7,I3,H5,C2,P4,2681
Random,10,3,7,I4,H5,C5,P3,1351
Random,10,3,7,I1,H5,C2,P1,3260
Random,10,3,7,I4,H5,C1,P4,331
Random,10,3,7,I3,H5,C5,P4,51
Random,10,3,7,I1,H1,C5,P3,2681
Random,10,3,7,I4,H5,C3,P1,79
Random,10,3,7,I1,H2,C1,P3,435
Random,10,3,7,I5,H1,C2,P2,13391
Random,10,4,7,I2,H5,C4,P2,596857
Random,10,4,7,I4,H3,C3,P1,96
Random,10,4,7,I2,H3,C5,P2,5824
Random,10,4,7,I1,H4,C2,P2,8411
Random,10,4,7,I4,H2,C1,P3,4469
Random,10,4,7,I3,H4,C3,P1,102
Random,10,4,7,I3,H4,C2,P1,53171
Random,10,4,7,I4,H5,C1,P1,307
Random,10,4,7,I2,H3,C3,P2,138
Random,10,4,7,I4,H5,C3,P1,79
Random,10,5,7,I5,H1,C4,P2,1451
Random,10,5,7,I1,H4,C1,P4,1422626
Random,10,5,7,I1,H3,C4,P2,4374
Random,10,5,7,I2,H4,C3,P2,84917
Random,10,5,7,I5,H4,C3,P3,314
Random,10,5,7,I5,H5,C3,P2,5679
Random,10,5,7,I5,H1,C5,P3,634
Random,10,5,7,I5,H3,C4,P4,14484
Random,10,5,7,I3,H3,C4,P1,2850
Random,10,5,7,I3,H1,C3,P3,185
Random,10,6,7,I3,H4,C5,P1,611
Random,10,6,7,I3,H5,C3,P1,46
Random,10,6,7,I4,H5,C5,P1,139
Random,10,6,7,I5,H4,C4,P2,5605
Random,10,6,7,I2,H4,C2,P3,717
Random,10,6,7,I1,H4,C2,P2,8411
Random,10,6,7,I4,H4,C3,P3,1274
Random,10,6,7,I2,H5,C2,P1,1007
Random,10,6,7,I3,H3,C5,P1,176
Random,10,6,7,I5,H1,C5,P1,3490
Random,10,7,7,I1,H3,C1,P4,29072
Random,10,7,7,I1,H5,C3,P4,423
Random,10,7,7,I1,H4,C3,P1,36
Random,10,7,7,I1,H2,C4,P1,1023
Random,10,7,7,I5,H2,C2,P4,477
Random,10,7,7,I4,H2,C1,P1,564
Random,10,7,7,I1,H4,C5,P3,1076
Random,10,7,7,I4,H4,C5,P3,83
Random,10,7,7,I3,H5,C3,P4,657
Random,10,7,7,I1,H3,C4,P3,40329
Random,10,8,7,I5,H5,C3,P3,5033
Random,10,8,7,I2,H1,C4,P3,2434
Random,10,8,7,I3,H3,C5,P1,176
Random,10,8,7,I4,H3,C2,P4,729
Random,10,8,7,I1,H2,C3,P4,50003
Random,10,8,7,I2,H4,C1,P2,1161728
Random,10,8,7,I2,H3,C1,P2,456
Random,10,8,7,I3,H3,C5,P2,1071
Random,10,8,7,I1,H3,C5,P4,1453
Random,10,8,7,I4,H4,C3,P3,1274
Random,10,9,7,I4,H2,C4,P3,1317074
Random,10,9,7,I4,H1,C2,P2,1332
Random,10,9,7,I5,H3,C3,P2,727
Random,10,9,7,I2,H5,C1,P4,1083
Random,10,9,7,I2,H4,C1,P3,549731
Random,10,9,7,I5,H1,C4,P3,455263
Random,10,9,7,I2,H4,C3,P2,84917
Random,10,9,7,I1,H3,C4,P2,4374
Random,10,9,7,I5,H5,C3,P4,1807
Random,10,9,7,I4,H3,C4,P3,1243932
Random,10,10,7,I4,H4,C1,P3,195425
Random,10,10,7,I5,H3,C4,P3,125959
Random,10,10,7,I3,H5,C1,P3,17599
Random,10,10,7,I4,H4,C2,P3,7197
Random,10,10,7,I4,H2,C1,P4,1624
Random,10,10,7,I1,H4,C5,P4,14307
Random,10,10,7,I3,H4,C3,P3,2399
Random,10,10,7,I3,H1,C4,P2,5106
Random,10,10,7,I4,H2,C1,P3,4469
Random,10,10,7,I5,H1,C4,P1,8119
Random,10,1,8,I4,H4,C5,P2,4125
Random,10,1,8,I5,H5,C1,P3,1706
Random,10,1,8,I1,H4,C4,P4,571132
Random,10,1,8,I2,H2,C1,P1,60221
Random,10,1,8,I1,H1,C1,P1,960
Random,10,1,8,I2,H4,C2,P3,717
Random,10,1,8,I1,H5,C5,P1,441
Random,10,1,8,I1,H4,C5,P4,14307
Random,10,1,8,I3,H2,C2,P1,844
Random,10,1,8,I4,H2,C2,P3,576
Random,10,2,8,I4,H1,C4,P1,263
Random,10,2,8,I5,H3,C2,P2,622
Random,10,2,8,I1,H1,C1,P3,1189
Random,10,2,8,I4,H1,C1,P2,129
Random,10,2,8,I3,H3,C1,P1,2009
Random,10,2,8,I2,H2,C1,P1,60221
Random,10,2,8,I5,H5,C5,P2,9884
Random,10,2,8,I3,H5,C5,P1,173
Random,10,2,8,I2,H2,C2,P1,156
Random,10,2,8,I3,H3,C5,P2,1071
Random,10,3,8,I2,H5,C5,P2,22103
Random,10,3,8,I2,H3,C3,P1,259
Random,10,3,8,I3,H5,C5,P1,173
Random,10,3,8,I4,H4,C4,P2,1830
Random,10,3,8,I2,H2,C1,P3,1187
Random,10,3,8,I5,H1,C1,P3,1428
Random,10,3,8,I4,H2,C3,P1,26
Random,10,3,8,I1,H2,C1,P2,332
Random,10,3,8,I1,H5,C3,P2,351
Random,10,3,8,I2,H3,C2,P1,2141
Random,10,4,8,I1,H3,C5,P2,11357
Random,10,4,8,I2,H4,C4,P3,6751
Random,10,4,8,I5,H5,C2,P3,33831
Random,10,4,8,I2,H4,C4,P1,768578
Random,10,4,8,I3,H5,C4,P2,123056
Random,10,4,8,I1,H1,C1,P2,3689
Random,10,4,8,I5,H3,C4,P3,125959
Random,10,4,8,I3,H4,C2,P2,6784
Random,10,4,8,I2,H5,C5,P3,156
Random,10,4,8,I2,H5,C2,P4,1400
Random,10,5,8,I3,H5,C5,P2,1061
Random,10,5,8,I5,H4,C3,P1,61707
Random,10,5,8,I1,H4,C4,P1,79212
Random,10,5,8,I1,H1,C3,P4,65332
Random,10,5,8,I4,H3,C3,P4,714
Random,10,5,8,I3,H1,C2,P2,444
Random,10,5,8,I4,H1,C3,P3,127
Random,10,5,8,I5,H2,C1,P2,2170
Random,10,5,8,I1,H1,C4,P2,2488
Random,10,5,8,I5,H5,C3,P3,5033
Random,10,6,8,I2,H5,C5,P3,156
Random,10,6,8,I1,H3,C2,P1,3254
Random,10,6,8,I3,H4,C3,P3,2399
Random,10,6,8,I3,H2,C2,P1,844
Random,10,6,8,I3,H1,C1,P2,176
Random,10,6,8,I2,H3,C4,P1,2109
Random,10,6,8,I1,H5,C2,P2,144
Random,10,6,8,I3,H3,C2,P1,1764
Random,10,6,8,I1,H2,C3,P2,5681
Random,10,6,8,I4,H4,C3,P1,187
Random,10,7,8,I4,H5,C1,P4,331
Random,10,7,8,I3,H3,C5,P4,617
Random,10,7,8,I5,H4,C3,P4,5903
Random,10,7,8,I5,H1,C3,P1,612
Random,10,7,8,I1,H4,C5,P3,1076
Random,10,7,8,I3,H5,C3,P2,71883
Random,10,7,8,I1,H1,C1,P1,960
Random,10,7,8,I5,H1,C1,P1,3776
Random,10,7,8,I3,H4,C1,P4,162449
Random,10,7,8,I4,H2,C3,P4,463
Random,10,8,8,I1,H3,C5,P2,11357
Random,10,8,8,I1,H5,C4,P4,43692
Random,10,8,8,I5,H3,C4,P2,27981
Random,10,8,8,I4,H1,C3,P2,494
Random,10,8,8,I2,H1,C4,P1,333
Random,10,8,8,I2,H2,C4,P3,347695
Random,10,8,8,I5,H1,C2,P3,2898
Random,10,8,8,I2,H2,C3,P1,11
Random,10,8,8,I5,H3,C5,P4,498
Random,10,8,8,I1,H4,C3,P3,47866
Random,10,9,8,I4,H2,C2,P2,143
Random,10,9,8,I5,H3,C1,P1,3984
Random,10,9,8,I1,H3,C1,P1,4217
Random,10,9,8,I2,H5,C5,P4,1133
Random,10,9,8,I3,H4,C4,P1,99899
Random,10,9,8,I2,H4,C2,P3,717
Random,10,9,8,I4,H3,C2,P2,781
Random,10,9,8,I5,H2,C5,P3,2388
Random,10,9,8,I4,H4,C3,P3,1274
Random,10,9,8,I3,H2,C4,P4,87686
Random,10,10,8,I5,H5,C4,P1,50
Random,10,10,8,I3,H2,C3,P4,608
Random,10,10,8,I5,H1,C1,P2,517
Random,10,10,8,I1,H1,C5,P2,4490
Random,10,10,8,I2,H1,C5,P2,97843
Random,10,10,8,I5,H4,C2,P2,38684
Random,10,10,8,I5,H2,C1,P1,12310
Random,10,10,8,I4,H2,C5,P4,133
Random,10,10,8,I1,H2,C1,P1,556
Random,10,10,8,I2,H4,C5,P2,1858
Random,10,1,9,I2,H3,C2,P3,738
Random,10,1,9,I3,H3,C2,P1,1764
Random,10,1,9,I4,H3,C5,P4,307
Random,10,1,9,I3,H2,C1,P4,24
Random,10,1,9,I2,H5,C2,P3,463
Random,10,1,9,I5,H2,C4,P1,92071
Random,10,1,9,I1,H5,C5,P4,2037
Random,10,1,9,I4,H2,C4,P3,1317074
Random,10,1,9,I2,H4,C1,P3,549731
Random,10,1,9,I5,H1,C3,P1,612
Random,10,2,9,I5,H2,C3,P1,64
Random,10,2,9,I2,H5,C1,P1,299
Random,10,2,9,I5,H3,C2,P1,1791
Random,10,2,9,I3,H2,C3,P4,608
Random,10,2,9,I3,H1,C5,P2,11260
Random,10,2,9,I3,H4,C3,P4,23537
Random,10,2,9,I4,H4,C3,P4,61707
Random,10,2,9,I1,H3,C1,P2,907
Random,10,2,9,I2,H2,C1,P3,1187
Random,10,2,9,I5,H3,C4,P3,125959
Random,10,3,9,I5,H1,C4,P3,455263
Random,10,3,9,I2,H4,C4,P1,768578
Random,10,3,9,I4,H4,C1,P2,239155
Random,10,3,9,I1,H3,C2,P1,3254
Random,10,3,9,I1,H4,C1,P1,182961
Random,10,3,9,I5,H4,C3,P1,61707
Random,10,3,9,I1,H2,C4,P3,195055
Random,10,3,9,I3,H1,C5,P3,386
Random,10,3,9,I3,H3,C1,P4,52156
Random,10,3,9,I2,H5,C2,P3,463
Random,10,4,9,I2,H1,C3,P4,5642
Random,10,4,9,I5,H3,C1,P3,552
Random,10,4,9,I4,H1,C1,P2,129
Random,10,4,9,I3,H2,C1,P3,8565
Random,10,4,9,I3,H4,C1,P2,5963
Random,10,4,9,I3,H5,C4,P4,4329
Random,10,4,9,I3,H2,C5,P2,30022
Random,10,4,9,I3,H1,C1,P2,176
Random,10,4,9,I5,H2,C5,P3,2388
Random,10,4,9,I5,H1,C3,P2,2506
Random,10,5,9,I2,H4,C3,P4,12380
Random,10,5,9,I2,H5,C4,P4,739
Random,10,5,9,I5,H1,C2,P3,2898
Random,10,5,9,I1,H3,C4,P3,40329
Random,10,5,9,I2,H5,C4,P1,44
Random,10,5,9,I1,H3,C2,P1,3254
Random,10,5,9,I5,H2,C5,P4,368
Random,10,5,9,I5,H4,C2,P4,5755
Random,10,5,9,I1,H2,C1,P1,556
Random,10,5,9,I2,H5,C2,P4,1400
Random,10,6,9,I2,H2,C3,P4,1549
Random,10,6,9,I5,H2,C3,P2,740
Random,10,6,9,I1,H2,C5,P4,1517
Random,10,6,9,I4,H5,C1,P1,307
Random,10,6,9,I5,H1,C3,P2,2506
Random,10,6,9,I4,H3,C3,P4,714
Random,10,6,9,I4,H5,C2,P4,3438
Random,10,6,9,I5,H1,C1,P2,517
Random,10,6,9,I3,H3,C3,P2,51
Random,10,6,9,I2,H2,C4,P1,4295
Random,10,7,9,I5,H2,C4,P4,77495
Random,10,7,9,I3,H4,C5,P4,1162
Random,10,7,9,I5,H2,C2,P3,439
Random,10,7,9,I3,H2,C1,P4,24
Random,10,7,9,I2,H5,C3,P4,448
Random,10,7,9,I3,H3,C1,P3,6722
Random,10,7,9,I1,H1,C5,P4,6858
Random,10,7,9,I3,H5,C4,P3,1763
Random,10,7,9,I1,H5,C2,P1,3260
Random,10,7,9,I5,H2,C1,P3,13334
Random,10,8,9,I4,H2,C2,P4,321
Random,10,8,9,I2,H2,C3,P3,11373
Random,10,8,9,I1,H4,C1,P2,1171921
Random,10,8,9,I3,H1,C5,P2,11260
Random,10,8,9,I1,H3,C2,P4,1392
Random,10,8,9,I4,H4,C1,P3,195425
Random,10,8,9,I5,H1,C5,P4,3239
Random,10,8,9,I5,H3,C4,P2,27981
Random,10,8,9,I4,H2,C1,P4,1624
Random,10,8,9,I3,H1,C4,P1,402
Random,10,9,9,I5,H1,C4,P1,8119
Random,10,9,9,I3,H5,C4,P3,1763
Random,10,9,9,I1,H1,C5,P1,6995
Random,10,9,9,I2,H2,C1,P4,342
Random,10,9,9,I2,H4,C3,P2,84917
Random,10,9,9,I4,H5,C5,P4,127
Random,10,9,9,I3,H4,C1,P3,544517
Random,10,9,9,I2,H4,C4,P3,6751
Random,10,9,9,I4,H1,C2,P3,6059
Random,10,9,9,I5,H2,C5,P2,1942
Random,10,10,9,I1,H3,C5,P4,1453
Random,10,10,9,I1,H4,C2,P2,8411
Random,10,10,9,I1,H2,C4,P4,399845
Random,10,10,9,I3,H1,C2,P2,444
Random,10,10,9,I1,H2,C5,P4,1517
Random,10,10,9,I5,H2,C2,P1,1817
Random,10,10,9,I1,H3,C1,P2,907
Random,10,10,9,I5,H3,C1,P2,3299
Random,10,10,9,I3,H5,C4,P1,36
Random,10,10,9,I5,H1,C3,P2,2506
Random,10,1,10,I2,H5,C2,P2,62
Random,10,1,10,I1,H2,C1,P1,556
Random,10,1,10,I1,H5,C2,P1,3260
Random,10,1,10,I3,H1,C2,P4,2821
Random,10,1,10,I4,H4,C1,P3,195425
Random,10,1,10,I3,H2,C3,P1,8
Random,10,1,10,I3,H2,C2,P2,43
Random,10,1,10,I5,H3,C1,P4,25234
Random,10,1,10,I5,H1,C4,P2,1451
Random,10,1,10,I1,H3,C2,P2,563
Random,10,2,10,I2,H5,C1,P4,1083
Random,10,2,10,I3,H4,C5,P2,684
Random,10,2,10,I4,H4,C5,P4,2228
Random,10,2,10,I5,H5,C2,P4,892
Random,10,2,10,I5,H2,C3,P4,299
Random,10,2,10,I5,H4,C3,P2,775
Random,10,2,10,I4,H5,C3,P4,1341
Random,10,2,10,I5,H5,C4,P2,7898
Random,10,2,10,I4,H2,C3,P2,198
Random,10,2,10,I2,H5,C5,P1,204
Random,10,3,10,I3,H2,C3,P4,608
Random,10,3,10,I5,H2,C1,P4,42713
Random,10,3,10,I2,H4,C3,P2,84917
Random,10,3,10,I4,H1,C4,P4,10865
Random,10,3,10,I5,H1,C5,P1,3490
Random,10,3,10,I3,H4,C4,P1,99899
Random,10,3,10,I4,H4,C5,P3,83
Random,10,3,10,I2,H4,C5,P4,3997
Random,10,3,10,I2,H5,C5,P1,204
Random,10,3,10,I4,H3,C5,P3,9668
Random,10,4,10,I5,H5,C3,P1,140
Random,10,4,10,I1,H1,C2,P3,13047
Random,10,4,10,I3,H3,C5,P4,617
Random,10,4,10,I4,H5,C3,P4,1341
Random,10,4,10,I5,H5,C2,P2,73
Random,10,4,10,I3,H4,C1,P3,544517
Random,10,4,10,I3,H5,C5,P3,2004
Random,10,4,10,I2,H5,C1,P3,11042
Random,10,4,10,I5,H5,C3,P3,5033
Random,10,4,10,I5,H1,C4,P1,8119
Random,10,5,10,I5,H3,C1,P1,3984
Random,10,5,10,I2,H4,C3,P3,81404
Random,10,5,10,I1,H2,C4,P4,399845
Random,10,5,10,I1,H3,C5,P2,11357
Random,10,5,10,I1,H4,C5,P2,175
Random,10,5,10,I1,H3,C3,P3,66106
Random,10,5,10,I4,H1,C2,P3,6059
Random,10,5,10,I5,H5,C2,P1,6
Random,10,5,10,I1,H5,C4,P2,1189738
Random,10,5,10,I3,H4,C5,P1,611
Random,10,6,10,I1,H5,C4,P1,3280
Random,10,6,10,I4,H3,C4,P1,452
Random,10,6,10,I3,H3,C2,P3,575
Random,10,6,10,I2,H4,C2,P4,14916
Random,10,6,10,I5,H5,C1,P4,237
Random,10,6,10,I4,H5,C4,P3,828
Random,10,6,10,I1,H4,C4,P4,571132
Random,10,6,10,I2,H3,C5,P4,2759
Random,10,6,10,I2,H4,C2,P1,642076
Random,10,6,10,I5,H3,C4,P3,125959
Random,10,7,10,I5,H1,C2,P2,13391
Random,10,7,10,I3,H3,C2,P3,575
Random,10,7,10,I3,H1,C5,P4,1066
Random,10,7,10,I1,H2,C1,P4,186
Random,10,7,10,I1,H5,C2,P2,144
Random,10,7,10,I5,H5,C5,P3,2468
Random,10,7,10,I5,H3,C4,P2,27981
Random,10,7,10,I5,H4,C5,P2,2556
Random,10,7,10,I5,H4,C1,P1,80915
Random,10,7,10,I3,H3,C4,P4,19498
Random,10,8,10,I4,H5,C3,P4,1341
Random,10,8,10,I3,H3,C4,P3,87871
Random,10,8,10,I2,H1,C2,P2,625
Random,10,8,10,I3,H3,C2,P1,1764
Random,10,8,10,I5,H1,C2,P1,93701
Random,10,8,10,I2,H2,C5,P4,614
Random,10,8,10,I1,H4,C2,P2,8411
Random,10,8,10,I4,H3,C2,P2,781
Random,10,8,10,I1,H5,C3,P4,423
Random,10,8,10,I5,H1,C4,P2,1451
Random,10,9,10,I5,H2,C3,P1,64
Random,10,9,10,I4,H2,C5,P4,133
Random,10,9,10,I3,H2,C3,P1,8
Random,10,9,10,I5,H3,C3,P1,25
Random,10,9,10,I2,H2,C2,P4,5820
Random,10,9,10,I1,H4,C3,P3,47866
Random,10,9,10,I4,H3,C4,P1,452
Random,10,9,10,I4,H1,C5,P2,14448
Random,10,9,10,I1,H3,C5,P1,4368
Random,10,9,10,I1,H1,C2,P4,70151
Random,10,10,10,I1,H4,C5,P2,175
Random,10,10,10,I1,H5,C5,P4,2037
Random,10,10,10,I2,H3,C4,P2,8619
Random,10,10,10,I4,H3,C5,P4,307
Random,10,10,10,I5,H2,C2,P3,439
Random,10,10,10,I5,H4,C4,P1,806841
Random,10,10,10,I3,H5,C3,P3,73296
Random,10,10,10,I4,H2,C4,P2,23152
Random,10,10,10,I3,H1,C4,P4,33311
Random,10,10,10,I1,H1,C4,P2,2488
Random,10,1,11,I2,H2,C2,P4,5820
Random,10,1,11,I2,H2,C4,P2,9817
Random,10,1,11,I4,H2,C2,P3,576
Random,10,1,11,I3,H4,C4,P4,89478
Random,10,1,11,I3,H5,C4,P2,123056
Random,10,1,11,I3,H4,C5,P1,611
Random,10,1,11,I5,H1,C3,P3,809
Random,10,1,11,I4,H4,C5,P4,2228
Random,10,1,11,I1,H2,C2,P2,87
Random,10,1,11,I4,H4,C4,P2,1830
Random,10,2,11,I2,H2,C3,P2,22643
Random,10,2,11,I3,H3,C5,P4,617
Random,10,2,11,I3,H3,C1,P3,6722
Random,10,2,11,I1,H4,C4,P4,571132
Random,10,2,11,I4,H4,C2,P2,25881
Random,10,2,11,I3,H1,C5,P3,386
Random,10,2,11,I4,H4,C5,P2,4125
Random,10,2,11,I3,H1,C2,P4,2821
Random,10,2,11,I3,H2,C2,P1,844
Random,10,2,11,I1,H3,C4,P2,4374
Random,10,3,11,I3,H1,C3,P4,2208
Random,10,3,11,I2,H3,C4,P3,525213
Random,10,3,11,I4,H2,C3,P1,26
Random,10,3,11,I5,H3,C3,P1,25
Random,10,3,11,I4,H1,C3,P3,127
Random,10,3,11,I3,H2,C2,P4,216
Random,10,3,11,I2,H5,C3,P2,313
Random,10,3,11,I3,H4,C4,P4,89478
Random,10,3,11,I1,H3,C1,P1,4217
Random,10,3,11,I1,H5,C5,P3,187
Random,10,4,11,I3,H1,C5,P3,386
Random,10,4,11,I1,H3,C4,P2,4374
Random,10,4,11,I1,H3,C2,P1,3254
Random,10,4,11,I1,H2,C3,P3,4151
Random,10,4,11,I3,H3,C5,P4,617
Random,10,4,11,I2,H5,C2,P1,1007
Random,10,4,11,I4,H2,C4,P3,1317074
Random,10,4,11,I4,H1,C4,P4,10865
Random,10,4,11,I2,H5,C2,P2,62
Random,10,4,11,I2,H3,C1,P2,456
Random,10,5,11,I3,H2,C2,P4,216
Random,10,5,11,I5,H5,C1,P4,237
Random,10,5,11,I1,H4,C5,P4,14307
Random,10,5,11,I2,H1,C1,P3,1019
Random,10,5,11,I5,H5,C2,P2,73
Random,10,5,11,I4,H2,C1,P2,2768
Random,10,5,11,I3,H3,C2,P3,575
Random,10,5,11,I3,H2,C5,P2,30022
Random,10,5,11,I3,H4,C3,P4,23537
Random,10,5,11,I2,H2,C3,P1,11
Random,10,6,11,I2,H3,C1,P3,5224
Random,10,6,11,I3,H3,C3,P1,69
Random,10,6,11,I1,H5,C5,P1,441
Random,10,6,11,I1,H3,C2,P1,3254
Random,10,6,11,I3,H4,C1,P2,5963
Random,10,6,11,I4,H2,C2,P4,321
Random,10,6,11,I2,H4,C1,P2,1161728
Random,10,6,11,I1,H2,C4,P1,1023
Random,10,6,11,I2,H5,C3,P3,113506
Random,10,6,11,I2,H4,C1,P1,207623
Random,10,7,11,I2,H3,C5,P1,5717
Random,10,7,11,I1,H5,C5,P3,187
Random,10,7,11,I3,H4,C2,P3,2388
Random,10,7,11,I5,H5,C2,P4,892
Random,10,7,11,I4,H2,C1,P3,4469
Random,10,7,11,I4,H1,C5,P1,787
Random,10,7,11,I5,H2,C3,P1,64
Random,10,7,11,I3,H5,C3,P1,46
Random,10,7,11,I1,H1,C4,P1,255
Random,10,7,11,I5,H5,C3,P4,1807
Random,10,8,11,I5,H4,C5,P1,9112
Random,10,8,11,I1,H5,C4,P3,23348
Random,10,8,11,I2,H5,C1,P2,180
Random,10,8,11,I2,H3,C4,P2,8619
Random,10,8,11,I4,H4,C2,P4,31394
Random,10,8,11,I4,H1,C4,P4,10865
Random,10,8,11,I5,H2,C4,P3,82456
Random,10,8,11,I3,H4,C2,P2,6784
Random,10,8,11,I3,H5,C5,P1,173
Random,10,8,11,I5,H5,C1,P3,1706
Random,10,9,11,I4,H1,C2,P4,1995
Random,10,9,11,I1,H5,C2,P2,144
Random,10,9,11,I1,H2,C5,P2,91091
Random,10,9,11,I5,H4,C2,P2,38684
Random,10,9,11,I5,H5,C2,P4,892
Random,10,9,11,I5,H2,C5,P3,2388
Random,10,9,11,I3,H4,C2,P4,7944
Random,10,9,11,I4,H5,C3,P4,1341
Random,10,9,11,I5,H4,C2,P4,5755
Random,10,9,11,I2,H1,C1,P1,4355
Random,10,10,11,I5,H3,C4,P1,912
Random,10,10,11,I5,H5,C5,P4,828
Random,10,10,11,I1,H1,C4,P3,5027
Random,10,10,11,I4,H4,C1,P3,195425
Random,10,10,11,I4,H2,C3,P1,26
Random,10,10,11,I2,H2,C5,P2,2128
Random,10,10,11,I2,H1,C5,P1,14763
Random,10,10,11,I5,H5,C2,P3,33831
Random,10,10,11,I2,H2,C3,P2,22643
Random,10,10,11,I4,H1,C1,P3,10066
Random,10,1,12,I3,H3,C4,P2,2832
Random,10,1,12,I3,H5,C3,P2,71883
Random,10,1,12,I2,H3,C4,P1,2109
Random,10,1,12,I5,H5,C4,P4,1427
Random,10,1,12,I5,H1,C5,P2,48601
Random,10,1,12,I1,H5,C4,P4,43692
Random,10,1,12,I5,H4,C1,P2,197486
Random,10,1,12,I4,H1,C4,P1,263
Random,10,1,12,I4,H2,C5,P2,14505
Random,10,1,12,I5,H1,C3,P3,809
Random,10,2,12,I1,H3,C3,P3,66106
Random,10,2,12,I3,H4,C5,P4,1162
Random,10,2,12,I4,H1,C1,P1,768
Random,10,2,12,I5,H3,C3,P3,6468
Random,10,2,12,I4,H1,C2,P1,2964
Random,10,2,12,I1,H5,C3,P3,10068
Random,10,2,12,I5,H3,C4,P4,14484
Random,10,2,12,I3,H1,C2,P3,5071
Random,10,2,12,I3,H2,C1,P2,2505
Random,10,2,12,I2,H4,C1,P3,549731
Random,10,3,12,I1,H2,C5,P3,1604
Random,10,3,12,I4,H5,C4,P2,1042361
Random,10,3,12,I4,H3,C3,P4,714
Random,10,3,12,I2,H5,C4,P4,739
Random,10,3,12,I3,H5,C1,P1,275
Random,10,3,12,I4,H4,C1,P1,153113
Random,10,3,12,I2,H2,C5,P2,2128
Random,10,3,12,I1,H2,C1,P2,332
Random,10,3,12,I1,H1,C4,P1,255
Random,10,3,12,I5,H1,C2,P4,42771
Random,10,4,12,I5,H3,C3,P1,25
Random,10,4,12,I2,H1,C4,P3,2434
Random,10,4,12,I4,H4,C1,P1,153113
Random,10,4,12,I4,H3,C1,P3,3986
Random,10,4,12,I2,H4,C2,P1,642076
Random,10,4,12,I1,H5,C1,P4,10536
Random,10,4,12,I1,H4,C3,P4,390622
Random,10,4,12,I2,H2,C5,P2,2128
Random,10,4,12,I3,H2,C3,P4,608
Random,10,4,12,I2,H3,C3,P4,512
Random,10,5,12,I1,H4,C3,P1,36
Random,10,5,12,I4,H2,C4,P3,1317074
Random,10,5,12,I1,H1,C5,P4,6858
Random,10,5,12,I5,H4,C3,P4,5903
Random,10,5,12,I2,H4,C1,P1,207623
Random,10,5,12,I3,H3,C1,P3,6722
Random,10,5,12,I5,H1,C4,P1,8119
Random,10,5,12,I2,H5,C4,P2,596857
Random,10,5,12,I1,H1,C3,P4,65332
Random,10,5,12,I2,H4,C2,P1,642076
Random,10,6,12,I1,H4,C1,P3,26799
Random,10,6,12,I1,H1,C5,P4,6858
Random,10,6,12,I1,H4,C5,P1,690
Random,10,6,12,I1,H5,C3,P3,10068
Random,10,6,12,I4,H4,C5,P3,83
Random,10,6,12,I1,H5,C2,P1,3260
Random,10,6,12,I3,H5,C2,P4,2681
Random,10,6,12,I5,H5,C1,P2,189
Random,10,6,12,I4,H1,C3,P1,13
Random,10,6,12,I1,H4,C5,P4,14307
Random,10,7,12,I3,H3,C1,P2,2693
Random,10,7,12,I5,H3,C3,P1,25
Random,10,7,12,I3,H5,C3,P1,46
Random,10,7,12,I3,H3,C5,P1,176
Random,10,7,12,I4,H5,C3,P1,79
Random,10,7,12,I5,H2,C4,P4,77495
Random,10,7,12,I3,H5,C2,P2,51
Random,10,7,12,I4,H4,C3,P3,1274
Random,10,7,12,I1,H2,C4,P4,399845
Random,10,7,12,I3,H2,C5,P3,484
Random,10,8,12,I2,H1,C4,P3,2434
Random,10,8,12,I4,H5,C2,P3,14602
Random,10,8,12,I4,H2,C1,P4,1624
Random,10,8,12,I2,H3,C4,P4,1338
Random,10,8,12,I3,H2,C3,P3,429
Random,10,8,12,I3,H4,C1,P1,12391
Random,10,8,12,I5,H3,C5,P2,1507
